iter,step,x,y,timestamp
-19,0,0.6003923642029187,-4.5569043383140474e-05,2026-02-22 03-00-32
-19,1,0.6124830546746993,-0.0005385742275839265,2026-02-22 03-00-32
-19,2,0.6204162945298171,0.0006959004873089794,2026-02-22 03-00-32
-19,3,0.626844535540085,0.0031650817634574116,2026-02-22 03-00-32
-19,4,0.6350860532420948,0.0060836315123512915,2026-02-22 03-00-32
-19,5,0.6447064513440163,0.009583131210009931,2026-02-22 03-00-32
-19,6,0.6549013050817645,0.012562436237296797,2026-02-22 03-00-32
-19,7,0.6656443449264107,0.014044776704423164,2026-02-22 03-00-32
-19,8,0.676355072575976,0.014061504520888135,2026-02-22 03-00-32
-19,9,0.6873638739129624,0.013874909103398917,2026-02-22 03-00-32
-19,10,0.6975486330560631,0.013114080587643248,2026-02-22 03-00-32
-19,11,0.7073666356523419,0.013281232084596663,2026-02-22 03-00-32
-19,12,0.7151711989691059,0.014042737394808776,2026-02-22 03-00-32
-19,13,0.7218126132528528,0.014144458072254375,2026-02-22 03-00-32
-19,14,0.7283810997745228,0.015460310017865126,2026-02-22 03-00-32
-19,15,0.7358369499626312,0.017400099142377005,2026-02-22 03-00-32
-19,16,0.7402679746326406,0.01977718189128042,2026-02-22 03-00-32
-19,17,0.7485293371221858,0.020977269628603242,2026-02-22 03-00-32
-19,18,0.7572614405462071,0.024260370212370035,2026-02-22 03-00-32
-19,19,0.7657061779220009,0.02580570503683014,2026-02-22 03-00-32
-19,20,0.7747548804405769,0.027965414604408587,2026-02-22 03-00-32
-19,21,0.7813224778719396,0.030645634307004812,2026-02-22 03-00-32
-19,22,0.7880377916678923,0.03398712701853532,2026-02-22 03-00-32
-19,23,0.79487619098311,0.038303658023656574,2026-02-22 03-00-32
-19,24,0.8007081106901568,0.041867397323538384,2026-02-22 03-00-32
-19,25,0.8071401356653795,0.04574372634683585,2026-02-22 03-00-32
-19,26,0.8141059167048009,0.04928910837283488,2026-02-22 03-00-32
-19,27,0.8215824600611644,0.05240745734238274,2026-02-22 03-00-32
-19,28,0.8266432191045469,0.05544850609668914,2026-02-22 03-00-32
-19,29,0.8309885241152888,0.05697719153857308,2026-02-22 03-00-32
-19,30,0.8352785697137913,0.05940596777657424,2026-02-22 03-00-32
-19,31,0.8418940087853641,0.06329015231658576,2026-02-22 03-00-32
-19,32,0.8461559288010458,0.06654495056299906,2026-02-22 03-00-32
-19,33,0.8488584557395197,0.06928557465442502,2026-02-22 03-00-32
-19,34,0.8540334171678847,0.07158612556292485,2026-02-22 03-00-32
-19,35,0.857967649147033,0.07231551290832507,2026-02-22 03-00-32
-19,36,0.8620432074773668,0.07336430378738383,2026-02-22 03-00-32
-19,37,0.8657182303997343,0.07525565507857215,2026-02-22 03-00-32
-19,38,0.8683430682880623,0.07578306063366239,2026-02-22 03-00-32
-19,39,0.8722891703619247,0.07652661355580291,2026-02-22 03-00-32
-19,40,0.8758760856504896,0.07742580227656166,2026-02-22 03-00-32
-19,41,0.8781836129926094,0.07890842052266159,2026-02-22 03-00-32
-19,42,0.8794252953615805,0.08002434658033705,2026-02-22 03-00-32
-19,43,0.8828506911344324,0.08089364972427293,2026-02-22 03-00-32
-19,44,0.8850909415921077,0.08118576500836328,2026-02-22 03-00-32
-19,45,0.8879034019158477,0.08256968024080849,2026-02-22 03-00-32
-19,46,0.8891074504900657,0.08357670433941425,2026-02-22 03-00-32
-19,47,0.8918279704100432,0.08418737647639234,2026-02-22 03-00-32
-19,48,0.8929180318095068,0.08467514611812159,2026-02-22 03-00-32
-19,49,0.8955572189228577,0.08485549251655232,2026-02-22 03-00-32
-19,50,0.8968803354851567,0.0858938100576632,2026-02-22 03-00-32
-19,51,0.8979035569398909,0.08686283656666881,2026-02-22 03-00-32
-19,52,0.8989522274214464,0.08713330643615189,2026-02-22 03-00-32
-19,53,0.8998882119964011,0.08722332863850667,2026-02-22 03-00-32
-19,54,0.9014711619726755,0.08843485959442016,2026-02-22 03-00-32
-19,55,0.9019732547256961,0.08928665438379788,2026-02-22 03-00-32
-19,56,0.9038358117173668,0.08957593914048023,2026-02-22 03-00-32
-19,57,0.9043523677614284,0.08984764151295357,2026-02-22 03-00-32
-19,58,0.9063772862970872,0.08967877110780262,2026-02-22 03-00-32
-19,59,0.9070446643595794,0.09041498819300274,2026-02-22 03-00-32
-19,60,0.9071947500128202,0.09140972789099922,2026-02-22 03-00-32
-19,61,0.9073677324480066,0.091564525866918,2026-02-22 03-00-32
-19,62,0.9088571757508468,0.09206530108880703,2026-02-22 03-00-32
-19,63,0.909050275553466,0.09315006173892784,2026-02-22 03-00-32
-19,64,0.9091758567052971,0.09378363580841331,2026-02-22 03-00-32
-19,65,0.9105951804246677,0.09475578139164402,2026-02-22 03-00-32
-19,66,0.9104159224927438,0.09588834523313479,2026-02-22 03-00-32
-19,67,0.9103474950171662,0.09637773594976339,2026-02-22 03-00-32
-19,68,0.9118326990393447,0.09724247861414709,2026-02-22 03-00-32
-19,69,0.9114479796528574,0.09825869318625112,2026-02-22 03-00-32
-19,70,0.9122667570734175,0.09987242361650828,2026-02-22 03-00-32
-19,71,0.9119697777571685,0.10143293874082372,2026-02-22 03-00-32
-19,72,0.9103164450049348,0.10301217221702065,2026-02-22 03-00-32
-19,73,0.9106009732518417,0.10486250711449087,2026-02-22 03-00-32
-19,74,0.9113817717935683,0.10614543187348767,2026-02-22 03-00-32
-19,75,0.9104870134933662,0.10770069587330473,2026-02-22 03-00-32
-19,76,0.9082593273788444,0.10979315625703012,2026-02-22 03-00-32
