iter,step,x,y,timestamp
-19,0,0.6006777566850169,0.00010297668031963964,2026-02-22 03-00-32
-19,1,0.6019633220159877,0.000301631033216714,2026-02-22 03-00-32
-19,2,0.6037922187835609,0.0005891424989935008,2026-02-22 03-00-32
-19,3,0.606105054770919,0.0009591375758514211,2026-02-22 03-00-32
-19,4,0.608847162782752,0.0014056604714818423,2026-02-22 03-00-32
-19,5,0.6119682648535806,0.001923145666423563,2026-02-22 03-00-32
-19,6,0.6154221590568651,0.002506392267382932,2026-02-22 03-00-32
-19,7,0.6191664274376973,0.003150540036364731,2026-02-22 03-00-32
-19,8,0.6231621636867893,0.0038510469886333296,2026-02-22 03-00-32
-19,9,0.6273737192623586,0.004603668459244528,2026-02-22 03-00-32
-19,10,0.6317684667497344,0.0054044375441874145,2026-02-22 03-00-32
-19,11,0.6363165793264395,0.0062496468280791185,2026-02-22 03-00-32
-19,12,0.6409908252734736,0.007135831315888516,2026-02-22 03-00-32
-19,13,0.6457663765418409,0.008059752491351152,2026-02-22 03-00-32
-19,14,0.6506206304473299,0.009018383429598755,2026-02-22 03-00-32
-19,15,0.6555330436264419,0.010008894896083361,2026-02-22 03-00-32
-19,16,0.6604849774424282,0.011028642368147335,2026-02-22 03-00-32
-19,17,0.6654595540828808,0.012075153919594635,2026-02-22 03-00-32
-19,18,0.6704415226394616,0.01314611891237222,2026-02-22 03-00-32
-19,19,0.6754171345063399,0.014239377442989564,2026-02-22 03-00-32
-19,20,0.6803740274769727,0.015352910494603356,2026-02-22 03-00-32
-19,21,0.6853011179591503,0.016484830748787673,2026-02-22 03-00-32
-19,22,0.6901885007659567,0.01763337401391019,2026-02-22 03-00-32
-19,23,0.6950273559755946,0.018796891229754274,2026-02-22 03-00-32
-19,24,0.6998098623860632,0.01997384101057681,2026-02-22 03-00-32
-19,25,0.7045291171216027,0.02116278269118255,2026-02-22 03-00-32
-19,26,0.709179060976751,0.022362369842838195,2026-02-22 03-00-32
-19,27,0.7137544091109411,0.023571344227951912,2026-02-22 03-00-32
-19,28,0.7182505867319027,0.02478853016441607,2026-02-22 03-00-32
-19,29,0.7226636694298404,0.026012829272360247,2026-02-22 03-00-32
-19,30,0.7269903278465459,0.0272432155777959,2026-02-22 03-00-32
-19,31,0.7312277763843524,0.028478730949260796,2026-02-22 03-00-32
-19,32,0.7353737256792566,0.02971848084509674,2026-02-22 03-00-32
-19,33,0.7394263385806993,0.030961630350425012,2026-02-22 03-00-32
-19,34,0.7433841893974822,0.03220740048422574,2026-02-22 03-00-32
-19,35,0.7472462261851971,0.033455064758186,2026-02-22 03-00-32
-19,36,0.751011735865403,0.03470394597016174,2026-02-22 03-00-32
-19,37,0.7546803119806946,0.035953413216205474,2026-02-22 03-00-32
-19,38,0.758251824902805,0.03720287910614982,2026-02-22 03-00-32
-19,39,0.7617263943230453,0.0384517971687105,2026-02-22 03-00-32
-19,40,0.7651043638657553,0.03969965943298501,2026-02-22 03-00-32
-19,41,0.7683862776760665,0.04094599417407931,2026-02-22 03-00-32
-19,42,0.771572858843224,0.04219036381139731,2026-02-22 03-00-32
-19,43,0.7746649895300017,0.04343236294888012,2026-02-22 03-00-32
-19,44,0.7776636926874348,0.044671616547187605,2026-02-22 03-00-32
-19,45,0.7805701152422132,0.04590777821847548,2026-02-22 03-00-32
-19,46,0.7833855126516684,0.04714052863504102,2026-02-22 03-00-32
-19,47,0.7861112347283826,0.048369574043690904,2026-02-22 03-00-32
-19,48,0.7887487126430731,0.04959464487822861,2026-02-22 03-00-32
-19,49,0.7912994470206053,0.050815494462968604,2026-02-22 03-00-32
-19,50,0.7937649970497705,0.05203189780066167,2026-02-22 03-00-32
-19,51,0.7961469705328768,0.05324365043866283,2026-02-22 03-00-32
-19,52,0.7984470148062477,0.05445056740759189,2026-02-22 03-00-32
-19,53,0.8006668084674492,0.05565248222712839,2026-02-22 03-00-32
-19,54,0.802808053849465,0.05684924597394952,2026-02-22 03-00-32
-19,55,0.8048724701861635,0.05804072640716264,2026-02-22 03-00-32
-19,56,0.8068617874172387,0.05922680714690517,2026-02-22 03-00-32
-19,57,0.8087777405843982,0.060407386902084775,2026-02-22 03-00-32
-19,58,0.810622064773922,0.06158237874351361,2026-02-22 03-00-32
-19,59,0.8123964905638423,0.06275170941895279,2026-02-22 03-00-32
-19,60,0.8141027399369172,0.06391531870682865,2026-02-22 03-00-32
-19,61,0.8157425226232893,0.06507315880561156,2026-02-22 03-00-32
-19,62,0.8173175328392707,0.06622519375606202,2026-02-22 03-00-32
-19,63,0.8188294463910607,0.06737139889374902,2026-02-22 03-00-32
-19,64,0.8202799181144192,0.06851176032943208,2026-02-22 03-00-32
-19,65,0.8216705796233816,0.06964627445507289,2026-02-22 03-00-32
-19,66,0.8230030373430253,0.07077494747340492,2026-02-22 03-00-32
-19,67,0.8242788708030923,0.07189779494914139,2026-02-22 03-00-32
-19,68,0.8254996311709473,0.07301484138004335,2026-02-22 03-00-32
-19,69,0.8266668400039068,0.07412611978620179,2026-02-22 03-00-32
-19,70,0.827781988202431,0.07523167131601083,2026-02-22 03-00-32
-19,71,0.8288465351470226,0.07633154486742409,2026-02-22 03-00-32
-19,72,0.829861908002938,0.07742579672319311,2026-02-22 03-00-32
-19,73,0.8308295011779924,0.07851449019888675,2026-02-22 03-00-32
-19,74,0.831750675919831,0.0795976953025839,2026-02-22 03-00-32
-19,75,0.8326267600400609,0.08067548840521814,2026-02-22 03-00-32
-19,76,0.8334590477535813,0.08174795192063458,2026-02-22 03-00-32
