iter,step,x,y,timestamp
193,0,0.010794573893566339,0.17276057536647177,2025-10-31 07:31:15
193,1,0.011280209954354027,0.17343769840910006,2025-10-31 07:31:15
193,2,0.011990745930574948,0.17442804446320323,2025-10-31 07:31:15
193,3,0.012914839995330562,0.17571557860571857,2025-10-31 07:31:15
193,4,0.014041583696253242,0.17728488148220034,2025-10-31 07:31:15
193,5,0.015360487104325592,0.17912112816546114,2025-10-31 07:31:15
193,6,0.016861464443681726,0.18121006769976572,2025-10-31 07:31:15
193,7,0.01853482018732209,0.183538003309084,2025-10-31 07:31:15
193,8,0.020371235604135576,0.1860917732485697,2025-10-31 07:31:15
193,9,0.02236175574307106,0.18885873227907027,2025-10-31 07:31:15
193,10,0.024497776840735022,0.19182673374509515,2025-10-31 07:31:15
193,11,0.026771034139113567,0.19498411223726958,2025-10-31 07:31:15
193,12,0.029173590100525858,0.19831966682088553,2025-10-31 07:31:15
193,13,0.0316978230073124,0.2018226448127265,2025-10-31 07:31:15
193,14,0.03433641593414599,0.20548272608889132,2025-10-31 07:31:15
193,15,0.03708234608122584,0.2092900079068745,2025-10-31 07:31:15
193,16,0.0399288744569769,0.21323499022567552,2025-10-31 07:31:15
193,17,0.042869535899226804,0.2173085615082108,2025-10-31 07:31:15
193,18,0.04589812942417282,0.22150198499078547,2025-10-31 07:31:15
193,19,0.0490087088927805,0.22580688540485377,2025-10-31 07:31:15
193,20,0.052195573984575576,0.2302152361367518,2025-10-31 07:31:15
193,21,0.055453261469100214,0.2347193468115287,2025-10-31 07:31:15
193,22,0.05877653676560528,0.23931185128743146,2025-10-31 07:31:15
193,23,0.06216038578184157,0.2439856960480133,2025-10-31 07:31:15
193,24,0.06560000702309539,0.24873412897923913,2025-10-31 07:31:15
193,25,0.06909080396288765,0.2535506885193527,2025-10-31 07:31:15
193,26,0.07262837766702132,0.25842919316964746,2025-10-31 07:31:15
193,27,0.07620851966291943,0.2633637313546523,2025-10-31 07:31:15
193,28,0.07982720504644536,0.268348651620598,2025-10-31 07:31:15
193,29,0.0834805858186394,0.2733785531613763,2025-10-31 07:31:15
193,30,0.08716498444503996,0.2784482766615378,2025-10-31 07:31:15
193,31,0.09087688763048539,0.2835528954461999,2025-10-31 07:31:15
193,32,0.09461294030251298,0.2886877069280502,2025-10-31 07:31:15
193,33,0.09836993979668557,0.29384822434193625,2025-10-31 07:31:15
193,34,0.10214483023738327,0.29903016875782773,2025-10-31 07:31:15
193,35,0.10593469710779917,0.3042294613632246,2025-10-31 07:31:15
193,36,0.10973676200307234,0.309442216006362,2025-10-31 07:31:15
193,37,0.11354837756068065,0.31466473199183276,2025-10-31 07:31:15
193,38,0.11736702256239898,0.319893487120509,2025-10-31 07:31:15
193,39,0.12119029720230572,0.32512513096589835,2025-10-31 07:31:15
193,40,0.1250159185154929,0.3303564783793146,2025-10-31 07:31:15
193,41,0.12884171596230182,0.33558450321648226,2025-10-31 07:31:15
193,42,0.132665627163068,0.34080633227842366,2025-10-31 07:31:15
193,43,0.13648569377851594,0.3460192394597013,2025-10-31 07:31:15
193,44,0.14030005753109603,0.35122064009730575,2025-10-31 07:31:15
193,45,0.14410695636270376,0.3564080855136883,2025-10-31 07:31:15
193,46,0.1479047207243633,0.36157925774764244,2025-10-31 07:31:15
193,47,0.15169176999359715,0.3667319644669344,2025-10-31 07:31:15
193,48,0.15546660901533635,0.37186413405677543,2025-10-31 07:31:15
193,49,0.15922782476235708,0.376973810878414,2025-10-31 07:31:15
193,50,0.1629740831113547,0.3820591506923046,2025-10-31 07:31:15
193,51,0.16670412573088872,0.38711841624048615,2025-10-31 07:31:15
193,52,0.17041676707755077,0.39214997298296983,2025-10-31 07:31:15
193,53,0.17411089149682216,0.39715228498310157,2025-10-31 07:31:15
193,54,0.17778545042519908,0.4021239109370221,2025-10-31 07:31:15
193,55,0.18143945969027128,0.4070635003425017,2025-10-31 07:31:15
